41.87632184,-87.77410482,170312521011021
41.87706679,-87.77131794,170312521011022
41.87695725,-87.76975039,170312521011022
41.87702418,-87.76745055,170312521011022
41.876513,-87.761446,170312521022002
41.87655197,-87.75892544,170312521022002
41.876564,-87.757313,170312521022001
41.87659463,-87.75461526,170312522013001
41.87662635,-87.7531684,170312522013000
41.8766513,-87.75128256,170312522013000
41.87662062,-87.74912362,170312522025001
41.87668892,-87.74701737,170312522025001
41.87676314,-87.74483066,170312522023003
41.87682975,-87.74254901,170312522023001
41.87683358,-87.74058525,170312522023001
41.87685748,-87.73934698,170312605001015
41.87688572,-87.73761421,170312605001016
41.87691497,-87.73515882,170312606002004
41.876933,-87.73265,170312606002005
41.876963,-87.7302,170312607002005
41.8770066,-87.72780787,170312607002004
41.87704003,-87.72532923,170312608002002
41.87706855,-87.72295441,170312608002001
41.87708065,-87.72082664,170312608002000
41.87714182,-87.7154772,170312714001013
41.877181,-87.713241,170312714001017
41.87723116,-87.70827664,170312713001010
41.87725804,-87.70577393,170312712001023
41.877288,-87.703323,170312712001022
41.877318,-87.700867,170318370001012
41.877348,-87.69841,170318370001010
41.87737082,-87.69595515,170318374001017
41.87739943,-87.69355299,170318374002007
41.8774236,-87.69165753,170318374002007
41.877478,-87.686093,170312809001007
41.877496,-87.683652,170318380001026
41.87754396,-87.68127094,170318380002010
41.87739502,-87.67873587,170318380002006
41.877421,-87.67667235,170318380002005
41.87513747,-87.67664239,170318380002026
41.874059,-87.671334,170318382002005
41.87409,-87.669231,170318382002004
41.87508698,-87.66643194,170318329001005
41.87655158,-87.66651521,170318331003033
41.87743988,-87.67402389,170318381002034
41.87748733,-87.67103731,170318381002033
41.8775244,-87.66899047,170318381002038
41.87755467,-87.66689065,170318381002038
41.87759,-87.664068,170318331003032
41.877634,-87.661652,170318331002013
41.87772931,-87.65677916,170318331002009
41.877751,-87.654338,170318331002011
41.87780698,-87.65169869,170318331002017
41.87784819,-87.64946073,170318331001026
41.8778898,-87.64696658,170312819001028
41.87792686,-87.64375065,170312819001021
41.877997,-87.639776,170312819001006
41.878051,-87.635401,170318391002014
41.878081,-87.632868,170318391001107
41.878121,-87.629467,170318391001103
41.878141,-87.627899,170318391001100
41.878208,-87.625752,170313204001018
41.876271,-87.624396,170313204001032
41.87485809,-87.62355113,170313204001039
41.87669,-87.62416,170313204001030
41.878135,-87.624193,170313204001022
41.879575,-87.625884,170313204001012
41.879426,-87.634024,170318391002000
41.876778,-87.642319,170312819001023
41.87676,-87.643782,170312819001021
41.876726,-87.647048,170312819001027
41.876682,-87.649401,170318331001026
41.87661688,-87.6544072,170318331002011
41.87657583,-87.65680352,170318331002009
41.87652937,-87.65932106,170318331002014
41.87644665,-87.66410017,170318331003032
41.87640948,-87.66647087,170318331003033
41.87632903,-87.67187647,170318381002036
41.876242,-87.674057,170318381002034
41.87624,-87.676072,170318381002034
41.87421,-87.66897,170318381003019
