42.073388,-87.691839
42.040933,-87.752564
41.846378,-87.647669
41.982092,-87.809597
41.798887,-87.727680
42.017710,-87.671966
41.804358,-87.684515
41.829698,-87.680020
41.777749,-87.663995
41.805593,-87.705415
41.968029,-87.712626
41.796048,-87.619056
41.851792,-87.749340
41.851629,-87.762079
41.851748,-87.759811
41.851638,-87.759150
41.785745,-87.738651
41.984034,-87.838137
41.985953,-87.860537
41.874778,-87.818679
