17031010100,14.20578384
17031010201,24.04618263
17031010202,30.07124138
17031010300,25.36886597
17031010400,47.67486572
17031010501,29.52506638
17031010502,17.43670464
17031010503,-32.98623657
17031010600,20.69528198
17031010701,58.12570953
17031010702,31.87972069
17031020100,26.89906693
17031020200,38.26399994
17031020301,22.34951782
17031020302,28.12783051
17031020400,9.94901848
17031020500,2.41281533
17031020601,5.6183424
17031020602,11.45617962
17031020701,53.4957428
17031020702,-13.73136234
17031020801,22.28717041
17031020802,13.17195034
17031020901,12.97738075
17031020902,5.48972416
17031030101,17.88856888
17031030102,5.37152338
17031030103,-29.00657654
17031030104,7.91064501
17031030200,30.83221626
17031030300,-7.97815895
17031030400,8.65075111
17031030500,36.32702255
17031030601,15.07343483
17031030603,-4.3283391
17031030604,46.95976257
17031030701,-4.33717251
17031030702,61.56464386
17031030703,12.7499733
17031030706,26.86684418
17031030800,29.08007813
17031030900,37.4310379
17031031000,29.64960861
17031031100,40.28909302
17031031200,25.85308456
17031031300,11.56998062
17031031400,20.85703087
17031031501,34.83687592
17031031502,39.20484161
17031031700,32.4630127
17031031800,25.88485718
17031031900,28.81297112
17031032100,38.70350266
17031040100,42.95536423
17031040201,42.86262512
17031040202,29.99590302
17031040300,11.46860218
17031040401,47.288311
17031040402,36.65164566
17031040600,44.41498947
17031040700,36.48655319
17031040800,38.01238632
17031040900,42.79850006
17031050100,55.96466064
17031050200,34.28963089
17031050300,38.26545334
17031050500,44.42752457
17031050600,42.66785049
17031050700,43.66691589
17031050800,67.73464203
17031050900,75.53546906
17031051000,67.28179932
17031051100,52.48653793
17031051200,36.78365707
17031051300,45.72745895
17031051400,93.83829498
17031060100,24.64777756
17031060200,4.68835878
17031060300,60.22310257
17031060400,36.81334686
17031060500,47.77923965
17031060800,30.27417946
17031060900,23.22016144
17031061000,22.99189186
17031061100,27.08170128
17031061200,6.24756479
17031061500,27.55519676
17031061800,17.71944809
17031061901,11.06171417
17031061902,24.96338844
17031062000,35.98715591
17031062100,37.69240952
17031062200,13.69629955
17031062300,22.71757698
17031062400,47.23176193
17031062500,45.92119598
17031062600,45.02532959
17031062700,35.34558868
17031062800,17.49489784
17031062900,39.36766052
17031063000,17.90812683
17031063100,18.25875854
17031063200,16.13758278
17031063301,-2.53245378
17031063302,38.76575089
17031063303,52.91497803
17031063400,32.75493622
17031070101,29.19973183
17031070102,28.75758362
17031070103,14.54272079
17031070200,29.92027664
17031070300,32.46019363
17031070400,44.0080986
17031070500,12.41899681
17031070600,23.12608147
17031070700,82.64195251
17031071000,6.85554457
17031071100,6.0281477
17031071200,6.77199268
17031071300,37.18681335
17031071400,18.27429581
17031071500,8.99120903
17031071600,8.00804329
17031071700,16.75216675
17031071800,15.93595409
17031080100,13.49880695
17031080201,24.5238266
17031080202,34.34634018
17031080300,36.71858978
17031080400,-62.27548218
17031081000,40.23921967
17031081100,20.48652267
17031081201,-8.49815845
17031081202,13.73193741
17031081300,34.33732224
17031081401,29.42903328
17031081402,48.28210831
17031081403,6.78603935
17031081500,17.18649483
17031081600,38.43632507
17031081700,55.53632355
17031081800,23.82558823
17031081900,206.51490784
17031090100,41.39842224
17031090200,39.42499924
17031090300,29.12302017
17031100100,26.49334335
17031100200,34.27938843
17031100300,20.65221405
17031100400,28.84407043
17031100500,34.11233902
17031100600,10.06902122
17031100700,30.10953712
17031110100,25.73410225
17031110200,8.31822205
17031110300,24.10035515
17031110400,5.54512739
17031110501,14.72626781
17031110502,8.29798794
17031120100,21.33749771
17031120200,30.05031967
17031120300,36.58006668
17031120400,12.65202713
17031130100,-39.54035187
17031130200,2.87268925
17031130300,3.77396011
17031140100,-6.21041441
17031140200,43.67816925
17031140301,-1.33814788
17031140302,24.65794754
17031140400,-12.03392506
17031140500,9.18812943
17031140601,6.18602657
17031140602,-8.1549902
17031140701,29.01886177
17031140702,16.36255264
17031140800,27.58739662
17031150200,24.34595871
17031150300,15.82304668
17031150401,3.9631381
17031150402,6.28002501
17031150501,33.11750031
17031150502,0.47740778
17031150600,16.87172127
17031150700,16.85839081
17031150800,38.36214828
17031151001,-0.52964252
17031151002,23.92754936
17031151100,-18.06726265
17031151200,11.22238541
17031160100,12.23071957
17031160200,21.37582397
17031160300,13.98770332
17031160400,12.17340755
17031160501,-6.99812412
17031160502,13.33756256
17031160601,16.44792175
17031160602,37.40742874
17031160700,42.78395462
17031160800,13.95201492
17031160900,33.12123489
17031161000,21.22545433
17031161100,77.77406311
17031161200,31.0979538
17031161300,9.20865536
17031170100,6.69547176
17031170200,23.19013786
17031170300,21.82678986
17031170400,37.5772934
17031170500,32.96883011
17031170600,25.37518692
17031170700,30.29916
17031170800,17.01842117
17031170900,32.48207092
17031171000,16.2122345
17031171100,2.58679509
17031180100,0.77083212
17031190100,-16.10438538
17031190200,-7.43270731
17031190300,18.67246819
17031190401,6.59261322
17031190402,-11.67714787
17031190601,23.95817184
17031190602,-3.13382268
17031190701,2.52673006
17031190702,-6.61363602
17031190800,1.28190708
17031190900,-22.0408268
17031191000,-2.79391623
17031191100,-12.03159523
17031191200,-3.68482399
17031191301,-13.96219158
17031191302,-5.8171649
17031200100,13.5192976
17031200200,12.3206234
17031200300,-17.06348228
17031200401,6.51889753
17031200402,8.04419994
17031210100,38.73542023
17031210400,-2.61215377
17031210501,11.82917023
17031210502,19.82833481
17031210601,35.62451935
17031210602,43.73591232
17031210700,15.62501621
17031210800,17.65750122
17031210900,20.91480255
17031220300,55.37541962
17031220400,14.65225506
17031220500,55.90843582
17031220601,46.84912872
17031220602,13.70835781
17031220701,19.90510941
17031220702,18.53589439
17031220901,18.51996994
17031220902,1.60662258
17031221000,23.5617466
17031221100,28.30554771
17031221200,43.0182457
17031221300,20.35243607
17031221400,19.00074387
17031221500,15.25253391
17031221600,41.48115158
17031222200,81.92780304
17031222500,45.95430374
17031222600,12.25525761
17031222700,39.20365143
17031222800,-42.33686447
17031222900,55.54424667
17031230100,53.80622864
17031230200,56.10038757
17031230300,14.83803558
17031230400,14.27331448
17031230500,-16.48343277
17031230600,26.73340225
17031230700,6.92865181
17031230800,30.23703003
17031230900,30.92739868
17031231100,23.04500961
17031231200,-4.79561186
17031231500,-34.93770218
17031240200,84.45167542
17031240300,63.55263138
17031240500,48.66593552
17031240600,124.96587372
17031240700,109.53185272
17031240800,25.17600441
17031240900,37.94775772
17031241000,30.06805229
17031241100,64.6716156
17031241200,72.150177
17031241300,42.73097992
17031241400,45.44094086
17031241500,52.19660568
17031241600,57.94718933
17031242000,51.62559891
17031242100,89.30826569
17031242200,50.00933838
17031242300,30.96074486
17031242400,51.1213913
17031242500,32.87405777
17031242600,56.0958786
17031242700,3.0275948
17031242800,38.40071869
17031242900,6.24588823
17031243000,64.38230896
17031243100,45.10626602
17031243200,71.58094788
17031243300,40.67147827
17031243400,47.56014633
17031243500,46.46305084
17031250200,11.87698174
17031250300,-12.55416393
17031250400,15.61684418
17031250500,16.16447639
17031250600,-24.38320351
17031250700,-21.74430466
17031250800,-6.68786383
17031251000,-18.88125992
17031251100,0.59302562
17031251200,0.89939588
17031251300,-15.53002262
17031251400,13.98475456
17031251500,24.57015419
17031251600,1.94304788
17031251700,-3.01048374
17031251800,17.47261238
17031251900,-5.13370752
17031252000,-3.75286627
17031252101,6.22744036
17031252102,-7.00599241
17031252201,-4.86325979
17031252202,12.82981014
17031260100,25.41510773
17031260200,-12.92117405
17031260300,5.22762346
17031260400,-8.43388939
17031260500,-0.52212101
17031260600,-12.68510628
17031260700,17.98982239
17031260800,11.39828968
17031260900,10.52059364
17031261000,28.59134674
17031270500,86.852005
17031271200,37.07405853
17031271300,3.39339185
17031271400,10.81861877
17031271500,-45.33010864
17031271800,29.73041534
17031280100,-4.53460312
17031280400,98.7841568
17031280800,108.47406006
17031280900,33.61736298
17031281900,53.13837433
17031282700,86.86519623
17031282800,12.87778473
17031283100,5.8809104
17031283200,101.33448792
17031283800,126.33794403
17031290900,7.51495218
17031291200,92.62982941
17031291600,17.76410484
17031292200,15.0761385
17031292400,-19.05636597
17031292500,36.83616638
17031300500,2.00342751
17031300600,-0.11338968
17031300700,14.99620342
17031300800,20.9108696
17031300900,7.41385365
17031301100,-3.01637459
17031301200,31.45898628
17031301600,-12.48901653
17031301701,21.6833992
17031301702,-9.46093845
17031301801,-5.59455824
17031301802,-17.62498474
17031301803,-3.64739442
17031310200,44.58322525
17031310300,17.59287643
17031310400,-2.97255969
17031310500,-16.27506828
17031310600,37.78128433
17031310700,-6.56955004
17031310800,30.58291435
17031310900,31.41331291
17031320100,23.16266251
17031320400,104.69609833
17031320600,41.49205399
17031330100,58.86877823
17031330200,-4.66537094
17031340300,-48.1561203
17031340400,54.31228256
17031340500,52.93514252
17031340600,32.65644455
17031350100,0.67048687
17031350400,-23.93790245
17031351000,6.24653721
17031351100,14.90205956
17031351400,-8.29654026
17031351500,139.09320068
17031360200,63.59343719
17031380100,45.89096832
17031380200,29.1135788
17031380500,135.5552063
17031380700,80.54464722
17031381200,67.09068298
17031381400,99.22848511
17031381500,126.71974945
17031381800,62.64926147
17031381900,64.54946136
17031390100,-23.67945099
17031390200,64.27897644
17031390300,78.25047302
17031390400,14.03231907
17031390500,1.42211246
17031390600,9.99444389
17031390700,-4.76755667
17031400300,75.57952118
17031400400,6.76516151
17031400500,8.13686943
17031400800,30.48967743
17031410100,4.25327539
17031410200,-13.98122501
17031410500,18.02957153
17031410600,54.65283203
17031410700,21.62987518
17031410800,23.16632462
17031410900,28.16217232
17031411000,9.85881805
17031411100,22.64661407
17031411200,-6.47561836
17031420100,8.9378624
17031420200,-0.17830025
17031420300,40.7518158
17031420400,100.56390381
17031420500,54.07803726
17031420600,28.26907921
17031420700,24.97336006
17031420800,34.44001389
17031421200,-2.18114734
17031430101,-6.44920444
17031430102,-10.14149666
17031430200,-6.63792562
17031430300,43.9299736
17031430400,-12.4734211
17031430500,20.83216095
17031430600,-17.49978447
17031430700,13.89127064
17031430800,-18.03534889
17031430900,-18.70834923
17031431200,11.89201927
17031431301,24.69081306
17031431302,5.69104433
17031431400,-0.08386624
17031440101,-1.55655324
17031440102,16.5127964
17031440201,-13.96255207
17031440202,-15.90967655
17031440300,22.49998665
17031440600,11.04483128
17031440700,-2.28648186
17031440800,-2.04716635
17031440900,44.27466583
17031450300,-4.09315252
17031460100,1.99305654
17031460200,17.18678284
17031460301,17.11229515
17031460302,-36.55113983
17031460400,12.24481583
17031460500,18.88150787
17031460600,-43.51474762
17031460700,9.64491367
17031461000,53.31266022
17031470100,0.27220255
17031480100,36.82278824
17031480200,5.56376934
17031480300,14.57135963
17031480400,11.85000038
17031480500,29.78387833
17031490300,-17.49037743
17031490400,24.11620712
17031490500,1.94602573
17031490600,-22.31299782
17031490700,34.62749863
17031490800,3.15608525
17031490901,-24.73520851
17031490902,8.47916508
17031491000,-17.19540596
17031491100,0.38777146
17031491200,9.92516613
17031491300,-10.35513401
17031491400,22.88876724
17031500100,12.86419296
17031500200,47.97054672
17031500300,49.87802887
17031510100,0.85812968
17031510200,2.21810317
17031510300,3.30327296
17031520100,-21.65777206
17031520200,-13.14785767
17031520300,20.31145477
17031520400,-2.5512445
17031520500,29.76213455
17031520600,17.6332798
17031530100,20.1597271
17031530200,-3.65798473
17031530300,-14.16089058
17031530400,10.59207153
17031530501,-18.33926964
17031530502,4.33628798
17031530503,14.61532116
17031530600,-9.57232571
17031540101,0.93113601
17031540102,6.94728279
17031550100,13.79252338
17031550200,1.10416353
17031560100,-35.0891571
17031560200,100.63091278
17031560300,9.73143101
17031560400,30.21904755
17031560700,19.86276054
17031560800,34.40184784
17031560900,37.69243622
17031561000,19.89612198
17031561100,45.59925079
17031570100,32.48343658
17031570200,4.01329088
17031570300,21.41047668
17031570400,8.75739861
17031570500,-16.85706139
17031580100,-10.80773735
17031580200,-8.65622711
17031580300,28.00743866
17031580400,-27.96438599
17031580501,15.78055954
17031580502,26.90965843
17031580600,12.67510319
17031580700,18.60160828
17031580800,-13.9966507
17031590500,32.95760727
17031590600,19.34669495
17031590700,29.57943726
17031600400,23.83914566
17031600600,2.58108187
17031600700,-17.1127224
17031600900,24.33485031
17031610300,37.13499069
17031610400,24.18485451
17031610800,71.26783752
17031611000,-4.75519562
17031611100,14.35909081
17031611200,26.06231499
17031611300,49.5824852
17031611400,8.22574234
17031611500,18.18559074
17031611600,41.3856926
17031611700,49.12397385
17031611800,19.39045525
17031611900,11.43365765
17031612000,-0.58677006
17031612100,33.62971497
17031620100,8.64680099
17031620200,12.90067005
17031620300,10.40270519
17031620400,-3.28187943
17031630100,65.25924683
17031630200,33.45581436
17031630300,6.36209631
17031630400,-12.7287674
17031630500,11.32437706
17031630800,16.40619278
17031630900,-2.42204309
17031640100,12.02629089
17031640300,10.51097775
17031640400,26.9411602
17031640500,18.88560295
17031640600,13.88661003
17031640700,25.96183777
17031640800,3.14650488
17031650100,10.81502151
17031650200,5.00231886
17031650301,1.84790945
17031650302,-1.41212738
17031650400,-3.29385853
17031650500,9.14953232
17031660301,-30.49276161
17031660302,3.59307408
17031660400,-2.85903764
17031660500,5.70559978
17031660600,15.70637798
17031660700,-2.14165998
17031660800,13.23519611
17031660900,-4.10883331
17031661000,-10.72794628
17031661100,19.61234665
17031670100,-2.16354942
17031670200,-14.63598061
17031670300,-0.65474451
17031670400,-6.83725977
17031670500,-10.26888847
17031670600,24.69291687
17031670700,-6.73574591
17031670800,7.36788273
17031670900,24.50040054
17031671100,9.14422131
17031671200,20.65861893
17031671300,-7.072402
17031671400,24.62335968
17031671500,12.11794376
17031671600,-16.251894
17031671800,-64.62635803
17031671900,38.88573074
17031672000,11.06044006
17031680500,31.82738495
