170311701001,41.95277056700047,-87.79664640499965,0.0,91.0,0.0,0.0,0.0,6.69547176,27.0,0.0,7.3922216205630376
170310514002,41.93407320500046,-87.67920913199964,0.0,36.0,0.0,0.0,0.0,93.83829498,4.0,0.0,7.999356557789823
170313805001,41.8230324160005,-87.62754427299967,0.0,92.0,0.0,0.0,0.0,135.5552063,8.0,0.0,7.22668834703037
170310309004,41.97636194800049,-87.66959334099965,0.0,23.0,0.0,0.0,0.0,37.4310379,7.0,0.0,5.958344816110042
170317404002,41.68420780700046,-87.70727065199969,0.0,29.0,0.0,0.0,0.0,42.24148178,6.0,0.0,4.839183154514194
170310404012,41.9690322830005,-87.68887332099968,0.0,21.0,0.0,0.0,0.0,47.288311,4.0,0.0,5.094319572186279
170313815001,41.81068917300047,-87.62128738299964,0.0,70.0,0.0,0.0,0.0,126.71974945,3.0,0.0,5.788833942705601
170315907002,41.82797910300047,-87.66127972799967,0.0,88.0,0.0,0.0,0.0,29.57943726,14.0,0.0,0.6020009788424532
170315501001,41.653370442000494,-87.53871717199968,0.0,59.0,0.0,0.0,0.0,13.79252338,16.0,0.0,4.707486414990964
170313511003,41.82752770100046,-87.61439634899966,0.0,21.0,0.0,0.0,0.0,14.90205956,2.0,0.0,0.004042849216063127
170318426001,41.82146226800046,-87.63850912699968,0.0,88.0,0.0,0.0,0.0,0.0,22.0,0.0,3.341353383458644
170317402002,41.6986182440005,-87.71895133299967,0.0,28.0,0.0,0.0,0.0,40.48010635,2.0,0.0,1.7866061703677807
170310506001,41.95156423900045,-87.67696672899967,0.0,33.0,0.0,0.0,0.0,42.66785049,3.0,0.0,2.030760968176256
170318361002,41.79608976200046,-87.62686788299965,0.0,52.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.7849624060150386
170310814023,41.89127211800047,-87.61519586099968,0.0,20.0,0.0,0.0,0.0,48.28210831,1.0,0.0,3.0987355475316205
170310103001,42.01606294900046,-87.66299865499968,0.0,39.0,0.0,0.0,0.0,25.36886597,3.0,0.0,-0.7849626774494367
170310718002,41.91168186700048,-87.64713190099968,0.0,29.0,0.0,0.0,0.0,15.93595409,4.0,0.0,0.42229776598472957
170316408001,41.77626894400049,-87.74217087899967,0.0,37.0,0.0,0.0,0.0,3.14650488,6.0,0.0,-0.6902716516873584
170317404004,41.684102950000465,-87.71052008699968,0.0,25.0,0.0,0.0,0.0,42.24148178,3.0,0.0,3.1835440567698323
170310627003,41.93857082900047,-87.66622071799969,0.0,43.0,0.0,0.0,0.0,35.34558868,4.0,0.0,0.47175896089059943
170318297002,41.50496080100049,-87.59689600899969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170438415042,41.88852120100046,-88.19623798299966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170312205002,41.927247442000464,-87.70447697699967,0.0,60.0,0.0,0.0,0.0,55.90843582,4.0,0.0,0.19892918680422067
170317306001,41.71002003600046,-87.65380051399967,0.0,58.0,0.0,0.0,0.0,14.55419922,12.0,0.0,1.9343171019408998
170315608001,41.79526908200046,-87.76507056399964,0.0,58.0,0.0,0.0,0.0,34.40184784,6.0,0.0,-0.378993361543392
170311508003,41.94687872100047,-87.74713940499964,0.0,48.0,0.0,0.0,0.0,38.36214828,6.0,0.0,1.559578115754504
170315611001,41.78903779800049,-87.76475107799968,0.0,27.0,0.0,0.0,0.0,45.59925079,1.0,0.0,1.7516306172990612
170310701032,41.92674985500048,-87.64269980899968,0.0,33.0,0.0,0.0,0.0,14.54272079,1.0,0.0,-2.5876307337529862
